FantasyPlayerKey,PlayerID,Name,Team,Position,AverageDraftPosition,AverageDraftPositionPPR,ByeWeek,LastSeasonFantasyPoints,ProjectedFantasyPoints,AuctionValue,AuctionValuePPR,AverageDraftPositionIDP,AverageDraftPositionRookie,AverageDraftPositionDynasty,AverageDraftPosition2QB,is_drafted,draft_order,my_team
24351,24351,Stetson Bennett,LAR,QB,745.5,708.0,10.0,0.0,29.9,0,0,,,,,0,,False
17914,17914,Laquon Treadwell,BAL,WR,1625.4,1155.7,13.0,12.2,29.8,0,0,,,,,0,,False
19910,19910,Ian Thomas,CAR,TE,1198.2,1169.3,7.0,33.5,29.8,0,0,,,,,0,,False
17009,17009,Trevor Siemian,CIN,QB,1131.8,653.6,7.0,17.3,29.7,0,0,,,,,0,,False
20150,20150,Byron Pringle,WAS,WR,1053.5,1128.4,14.0,43.4,29.6,0,0,,,,,0,,False
21728,21728,Lawrence Cager,NYG,TE,874.8,1193.1,13.0,30.3,29.4,0,0,,,,,0,,False
21138,21138,Scott Miller,ATL,WR,1499.5,1056.9,11.0,32.8,29.3,0,0,,,,,0,,False
22612,22612,Tre Nixon,NE,WR,1079.1,1063.8,11.0,0.0,29.3,0,0,,,,,0,,False
16866,16866,Jamison Crowder,NYG,WR,1155.7,1605.0,13.0,10.2,29.2,0,0,,,,,0,,False
23632,23632,Brittain Brown,LV,RB,1148.8,1125.0,13.0,0.0,29.2,0,0,,,,,0,,False
21743,21743,Lynn Bowden Jr.,NO,WR,742.1,808.4,11.0,0.0,29.0,0,0,,,,,0,,False
21731,21731,John Hightower,LAC,WR,602.5,995.7,5.0,0.0,28.8,0,0,,,,,0,,False
22597,22597,Jalen Tolbert,DAL,WR,755.7,757.4,7.0,3.5,28.7,0,0,,,,,0,,False
11488,11488,Jimmy Graham,NO,TE,1203.3,612.7,11.0,62.5,28.4,0,0,,,,,0,,False
22569,22569,Dee Eskridge,SEA,WR,1089.3,919.1,5.0,11.6,28.3,0,0,,,,,0,,False
19659,19659,Dan Arnold,PHI,TE,873.1,754.0,10.0,23.0,28.3,0,0,,,,,0,,False
18811,18811,Mitch Trubisky,PIT,QB,1220.3,667.2,6.0,125.7,28.2,0,0,,,,,0,,False
22533,22533,Demetric Felton Jr.,CLE,RB,1060.3,1271.4,5.0,1.2,28.0,0,0,,,,,0,,False
21774,21774,Tony Jones Jr.,DEN,RB,1085.9,1043.3,9.0,15.6,28.0,0,0,,,,,0,,False
21400,21400,Steven Sims,HOU,WR,1511.4,1162.5,7.0,29.6,28.0,0,0,,,,,0,,False
3061,3061,Marcedes Lewis,CHI,TE,1402.4,1373.5,13.0,35.1,27.9,0,0,,,,,0,,False
20823,20823,Tyree Jackson,PHI,TE,925.9,1182.9,10.0,0.0,27.6,0,0,,,,,0,,False
18073,18073,Jonathan Williams,WAS,RB,1208.4,1569.2,14.0,32.7,27.6,0,0,,,,,0,,False
23481,23481,Velus Jones Jr.,CHI,WR,920.8,1048.4,13.0,46.0,27.3,0,0,,,,,0,,False
20159,20159,Mike Boone,HOU,RB,1523.3,1325.9,7.0,33.7,27.2,0,0,,,,,0,,False
22515,22515,Cole Turner,WAS,TE,614.4,988.9,14.0,6.7,27.2,0,0,,,,,0,,False
22609,22609,Shi Smith,CAR,WR,747.2,914.0,7.0,67.4,27.2,0,0,,,,,0,,False
23253,23253,Dontayvion Wicks,GB,WR,655.3,823.8,6.0,0.0,27.2,0,0,,,,,0,,False
21801,21801,Trey Sermon,PHI,RB,1058.6,660.4,10.0,5.5,27.0,0,0,,,,,0,,False
23166,23166,Rakim Jarrett,TB,WR,1502.9,1681.6,5.0,0.0,26.9,0,0,,,,,0,,False
21678,21678,Brycen Hopkins,LAR,TE,1458.6,982.1,10.0,18.6,26.5,0,0,,,,,0,,False
20953,20953,Easton Stick,LAC,QB,1649.2,1288.4,5.0,0.0,26.3,0,0,,,,,0,,False
24211,24211,Zack Kuntz,NYJ,TE,782.9,811.9,7.0,0.0,26.3,0,0,,,,,0,,False
24421,24421,Cameron Latu,SF,TE,609.3,953.1,9.0,0.0,26.2,0,0,,,,,0,,False
12982,12982,Blaine Gabbert,KC,QB,1421.2,1346.3,10.0,14.9,26.1,0,0,,,,,0,,False
22126,22126,Ty'Son Williams,ARI,RB,1487.5,1251.0,14.0,1.4,26.1,0,0,,,,,0,,False
22505,22505,Davis Mills,HOU,QB,554.9,655.3,7.0,308.9,26.0,0,0,,,,,0,,False
19191,19191,P.J. Walker,CHI,QB,1635.6,1220.3,13.0,66.6,25.8,0,0,,,,,0,,False
19035,19035,Eric Saubert,MIA,TE,1232.2,1293.5,10.0,35.4,25.8,0,0,,,,,0,,False
21865,21865,Stephen Sullivan,CAR,TE,1050.1,1295.2,7.0,13.3,25.7,0,0,,,,,0,,False
23618,23618,Ko Kieft,TB,TE,1029.7,1154.0,5.0,23.8,25.4,0,0,,,,,0,,False
22213,22213,Kendall Hinton,DEN,WR,1484.1,1198.2,9.0,55.1,25.3,0,0,,,,,0,,False
22556,22556,Jaret Patterson,WAS,RB,774.4,820.4,14.0,13.3,25.1,0,0,,,,,0,,False
19330,19330,Nick Mullens,MIN,QB,1247.6,1225.4,13.0,20.0,25.0,0,0,,,,,0,,False
16497,16497,Teddy Bridgewater,DET,QB,1378.6,1356.5,9.0,64.7,25.0,0,0,,,,,0,,False
20792,20792,N'Keal Harry,MIN,WR,883.3,1291.8,13.0,30.0,24.8,0,0,,,,,0,,False
16846,16846,Tyler Kroft,MIA,TE,1376.9,1608.4,10.0,16.5,24.8,0,0,,,,,0,,False
23135,23135,Charlie Kolar,BAL,TE,718.2,680.8,13.0,14.2,24.7,0,0,,,,,0,,False
22509,22509,Hunter Long,LAR,TE,822.1,675.7,10.0,0.0,24.6,0,0,,,,,0,,False
22524,22524,James Mitchell,DET,TE,534.4,886.7,9.0,29.4,24.3,0,0,,,,,0,,False
24148,24148,Davis Allen,LAR,TE,716.5,912.3,10.0,0.0,24.3,0,0,,,,,0,,False
19957,19957,John Kelly Jr.,CLE,RB,1475.6,1404.2,5.0,0.0,24.2,0,0,,,,,0,,False
16878,16878,Blake Bell,KC,TE,1348.0,1353.1,10.0,13.6,24.1,0,0,,,,,0,,False
18973,18973,C.J. Beathard,JAX,QB,1002.5,1548.8,9.0,-1.7,24.1,0,0,,,,,0,,False
24170,24170,Clayton Tune,ARI,QB,726.8,851.0,14.0,0.0,23.8,0,0,,,,,0,,False
22138,22138,Tyler Davis,GB,TE,1492.7,1428.0,6.0,7.5,23.8,0,0,,,,,0,,False
21823,21823,Patrick Taylor,GB,RB,1191.4,1024.6,6.0,13.9,23.4,0,0,,,,,0,,False
23636,23636,Zander Horvath,LAC,RB,1009.3,1007.6,5.0,23.1,23.4,0,0,,,,,0,,False
17141,17141,Damiere Byrd,CAR,WR,1296.9,1622.0,7.0,66.0,23.3,0,0,,,,,0,,False
21777,21777,Larry Rountree III,LAC,RB,799.9,813.6,5.0,9.6,23.3,0,0,,,,,0,,False
16790,16790,Phillip Dorsett,LV,WR,1327.6,1598.2,13.0,54.0,23.2,0,0,,,,,0,,False
23746,23746,Deven Thompkins,TB,WR,599.1,874.8,5.0,16.8,23.2,0,0,,,,,0,,False
20931,20931,Drew Sample,CIN,TE,1569.2,1082.5,7.0,-0.3,23.1,0,0,,,,,0,,False
23482,23482,Bo Melton,GB,WR,759.1,786.3,6.0,0.0,23.0,0,0,,,,,0,,False
19120,19120,David Moore,TB,WR,840.8,755.7,5.0,0.0,22.8,0,0,,,,,0,,False
21736,21736,Bryan Edwards,NO,WR,878.2,1286.7,11.0,4.3,22.7,0,0,,,,,0,,False
22520,22520,Miller Forristall,CLE,TE,1045.0,1257.8,5.0,0.0,22.4,0,0,,,,,0,,False
23586,23586,Julius Chestnut,TEN,RB,628.0,978.6,7.0,15.4,22.2,0,0,,,,,0,,False
20361,20361,Ross Dwelley,SF,TE,1608.4,1448.4,9.0,28.1,22.2,0,0,,,,,0,,False
21277,21277,David Blough,ARI,QB,1639.0,1506.3,14.0,31.6,22.1,0,0,,,,,0,,False
22206,22206,Reggie Gilliam,BUF,RB,1268.0,605.9,13.0,22.0,22.0,0,0,,,,,0,,False
19854,19854,Dante Pettis,CHI,WR,1570.9,1331.0,13.0,78.6,21.8,0,0,,,,,0,,False
23642,23642,Jalen Virgil,DEN,WR,994.0,1315.6,9.0,19.6,21.8,0,0,,,,,0,,False
19025,19025,Joshua Dobbs,CLE,QB,1274.8,716.5,5.0,35.5,21.8,0,0,,,,,0,,False
20859,20859,Drew Lock,SEA,QB,939.5,679.1,5.0,0.0,21.6,0,0,,,,,0,,False
23573,23573,Danny Gray,SF,WR,1538.6,1348.0,9.0,5.5,21.6,0,0,,,,,0,,False
22661,22661,Jack Stoll,PHI,TE,1177.8,1123.3,10.0,20.9,21.5,0,0,,,,,0,,False
22511,22511,Quintin Morris,BUF,TE,811.9,701.2,13.0,21.1,21.2,0,0,,,,,0,,False
24215,24215,Lew Nichols,GB,RB,679.1,897.0,6.0,0.0,20.9,0,0,,,,,0,,False
16787,16787,Breshad Perriman,IND,WR,1290.1,1577.8,11.0,24.3,20.8,0,0,,,,,0,,False
22234,22234,Andre Baccellia,ARI,WR,1472.2,1395.6,14.0,13.0,20.6,0,0,,,,,0,,False
18652,18652,C.J. Ham,MIN,RB,1654.3,745.5,13.0,36.3,20.6,0,0,,,,,0,,False
19705,19705,Greg Ward,PHI,WR,1579.5,1433.1,10.0,46.9,20.4,0,0,,,,,0,,False
20053,20053,Kyle Allen,BUF,QB,1269.7,643.4,13.0,27.1,20.4,0,0,,,,,0,,False
24476,24476,Sean Clifford,GB,QB,719.9,682.5,6.0,0.0,20.3,0,0,,,,,0,,False
24221,24221,Justin Shorter,BUF,WR,537.8,817.0,13.0,0.0,20.0,0,0,,,,,0,,False
23608,23608,Andrew Ogletree,IND,TE,1679.9,1702.0,11.0,0.0,19.7,0,0,,,,,0,,False
20819,20819,Alec Ingold,MIA,RB,1436.5,759.1,10.0,39.7,19.6,0,0,,,,,0,,False
22645,22645,Simi Fehoko,DAL,WR,525.9,1017.8,7.0,7.0,19.6,0,0,,,,,0,,False
22512,22512,Tre' McKitty,LAC,TE,1118.2,961.6,5.0,12.3,19.6,0,0,,,,,0,,False
19514,19514,Keelan Cole Sr.,LV,WR,1640.7,1499.5,13.0,34.2,19.6,0,0,,,,,0,,False
20506,20506,Tanner Hudson,CIN,TE,580.4,937.8,7.0,22.5,19.4,0,0,,,,,0,,False
24140,24140,Hendon Hooker,DET,QB,1119.9,648.5,9.0,0.0,19.4,0,0,,45.6,,,0,,False
21843,21843,Salvon Ahmed,MIA,RB,844.2,702.9,10.0,22.5,19.3,0,0,,,,,0,,False
23143,23143,Will Mallory,IND,TE,583.8,895.3,11.0,0.0,19.3,0,0,,,,,0,,False
24119,24119,Andrei Iosivas,CIN,WR,633.1,1012.7,7.0,0.0,19.2,0,0,,,,,0,,False
21817,21817,Kellen Mond,CLE,QB,1075.7,1058.6,5.0,0.0,19.1,0,0,,,,,0,,False
23487,23487,Connor Heyward,PIT,TE,801.6,670.6,6.0,40.5,18.9,0,0,,,,,0,,False
17005,17005,Geoff Swaim,ARI,TE,1222.0,1455.2,14.0,20.1,18.8,0,0,,,,,0,,False
20529,20529,Cam Sims,LV,WR,1674.8,1523.3,13.0,15.1,18.7,0,0,,,,,0,,False
24149,24149,Brayden Willis,SF,TE,660.4,1038.2,9.0,0.0,18.6,0,0,,,,,0,,False
20963,20963,Cody Thompson,SEA,WR,1650.9,1382.0,5.0,0.0,18.5,0,0,,,,,0,,False
17762,17762,Chris Manhertz,DEN,TE,1373.5,1669.7,9.0,12.2,18.5,0,0,,,,,0,,False
24151,24151,Payne Durham,TB,TE,622.9,980.4,5.0,0.0,18.4,0,0,,,,,0,,False
16837,16837,Chris Conley,SF,WR,1325.9,1599.9,9.0,13.3,18.2,0,0,,,,,0,,False
23209,23209,Mohamed Ibrahim,DET,RB,1135.2,959.9,9.0,0.0,18.2,0,0,,,,,0,,False
23101,23101,Parker Hesse,ATL,TE,1518.2,1329.3,11.0,15.1,18.0,0,0,,,,,0,,False
20770,20770,Zach Gentry,PIT,TE,949.7,1077.4,6.0,22.5,17.8,0,0,,,,,0,,False
20929,20929,Brett Rypien,LAR,QB,1497.8,1412.7,10.0,30.7,17.6,0,0,,,,,0,,False
21960,21960,Freddie Swain,MIA,WR,881.6,1302.0,10.0,12.6,17.2,0,0,,,,,0,,False
16031,16031,Damien Williams,LV,RB,1225.4,1570.9,13.0,0.6,16.9,0,0,,,,,0,,False
21368,21368,Trinity Benson,DET,WR,680.8,856.1,9.0,0.0,16.9,0,0,,,,,0,,False
20812,20812,Jesper Horsted,LV,TE,953.1,1176.1,13.0,5.5,16.8,0,0,,,,,0,,False
21032,21032,Kendall Blanton,KC,TE,1550.5,1351.4,10.0,10.1,16.8,0,0,,,,,0,,False
19209,19209,Patrick Ricard,BAL,RB,1618.6,893.6,13.0,15.3,16.8,0,0,,,,,0,,False
21718,21718,Joe Reed,CHI,WR,1179.5,1118.2,13.0,15.1,16.8,0,0,,,,,0,,False
17223,17223,Eric Tomlinson,HOU,TE,1358.2,1662.9,7.0,33.9,16.7,0,0,,,,,0,,False
21771,21771,Devin Asiasi,CIN,TE,1082.5,1046.7,7.0,1.4,16.7,0,0,,,,,0,,False
22548,22548,Gerrid Doaks,HOU,RB,1028.0,1308.8,7.0,0.0,16.6,0,0,,,,,0,,False
21959,21959,Dezmon Patmon,BUF,WR,1039.9,1285.0,13.0,7.0,16.6,0,0,,,,,0,,False
20768,20768,Myles Gaskin,MIA,RB,1482.4,1240.8,10.0,15.6,16.6,0,0,,,,,0,,False
24124,24124,Tanner McKee,PHI,QB,522.5,942.9,10.0,0.0,16.6,0,0,,,,,0,,False
21795,21795,Luke Farrell,JAX,TE,1091.0,1070.6,9.0,11.6,16.5,0,0,,,,,0,,False
24121,24121,Derius Davis,LAC,WR,544.6,922.5,5.0,0.0,16.4,0,0,,,,,0,,False
21967,21967,Isaiah Coulter,BUF,WR,857.8,735.3,13.0,0.0,16.3,0,0,,,,,0,,False
24350,24350,Aidan O'Connell,LV,QB,646.8,806.7,13.0,0.0,16.2,0,0,,,,,0,,False
21845,21845,Darrynton Evans,BUF,RB,1068.9,1278.2,13.0,16.5,16.1,0,0,,,,,0,,False
23725,23725,Dennis Houston,DAL,WR,803.3,687.6,7.0,4.6,16.0,0,0,,,,,0,,False
21240,21240,Damarea Crockett,NYJ,RB,1017.8,1256.1,7.0,2.0,15.9,0,0,,,,,0,,False
24171,24171,Jaren Hall,MIN,QB,706.3,905.5,13.0,0.0,15.9,0,0,,,,,0,,False
21601,21601,Gunner Olszewski,PIT,WR,668.9,842.5,6.0,12.3,15.9,0,0,,,,,0,,False
23996,23996,Kendric Pryor,JAX,WR,1193.1,1157.4,9.0,0.0,15.8,0,0,,,,,0,,False
20886,20886,Stanley Morgan,CIN,WR,1491.0,1422.9,7.0,0.0,15.8,0,0,,,,,0,,False
19361,19361,Marcus Kemp,WAS,WR,1620.3,1458.6,14.0,0.0,15.6,0,0,,,,,0,,False
19755,19755,River Cracraft,MIA,WR,1603.3,1034.8,10.0,37.8,15.6,0,0,,,,,0,,False
23118,23118,Malik Willis,TEN,QB,1104.6,1009.3,7.0,32.9,15.5,0,0,,,,,0,,False
21732,21732,Giovanni Ricci,CAR,TE,900.4,1210.1,7.0,17.0,15.5,0,0,,,,,0,,False
20835,20835,KeeSean Johnson,BUF,WR,1545.4,1138.6,13.0,29.4,15.5,0,0,,,,,0,,False
22596,22596,Jaelon Darden,CLE,WR,864.6,748.9,5.0,8.1,15.4,0,0,,,,,0,,False
23325,23325,Erik Ezukanma,MIA,WR,568.5,920.8,10.0,0.9,15.4,0,0,,,,,0,,False
21227,21227,Andrew Beck,HOU,RB,1671.4,1519.9,7.0,11.7,15.2,0,0,,,,,0,,False
20487,20487,Brandon Powell,MIN,WR,1647.5,1218.6,13.0,40.2,15.0,0,0,,,,,0,,False
20820,20820,Andy Isabella,BUF,WR,1463.7,1060.3,13.0,6.4,15.0,0,0,,,,,0,,False
23978,23978,Raleigh Webb,NE,WR,978.6,1092.7,11.0,0.0,15.0,0,0,,,,,0,,False
22572,22572,Dax Milne,WAS,WR,711.4,900.4,14.0,16.5,14.9,0,0,,,,,0,,False
22683,22683,Jacob Harris,JAX,WR,895.3,1290.1,9.0,1.7,14.9,0,0,,,,,0,,False
21964,21964,Cody White,PIT,WR,805.0,723.4,6.0,0.6,14.9,0,0,,,,,0,,False
18197,18197,Alex Erickson,NYJ,WR,1288.4,1584.6,7.0,0.0,14.8,0,0,,,,,0,,False
21211,21211,Patrick Laird,TB,RB,1450.1,1366.7,5.0,6.1,14.7,0,0,,,,,0,,False
22588,22588,Anthony Schwartz,CLE,WR,624.6,971.8,5.0,25.2,14.7,0,0,,,,,0,,False
23624,23624,Dareke Young,SEA,WR,1695.2,1341.2,5.0,7.0,14.6,0,0,,,,,0,,False
18103,18103,Jakeem Grant Sr.,CLE,WR,1307.1,1620.3,5.0,38.3,14.5,0,0,,,,,0,,False
21797,21797,La'Mical Perine,KC,RB,988.9,1096.1,10.0,9.0,14.5,0,0,,,,,0,,False
23644,23644,Stone Smartt,LAC,TE,871.4,760.8,5.0,4.9,14.2,0,0,,,,,0,,False
22627,22627,Ronnie Bell,SF,WR,621.2,1014.4,9.0,0.0,14.1,0,0,,,,,0,,False
19296,19296,Anthony Firkser,NE,TE,1615.2,1494.4,11.0,17.0,14.0,0,0,,,,,0,,False
20295,20295,Vyncint Smith,IND,WR,1528.4,1332.7,11.0,0.0,14.0,0,0,,,,,0,,False
15694,15694,Case Keenum,HOU,QB,1416.1,1637.3,7.0,0.9,14.0,0,0,,,,,0,,False
22415,22415,Mason Kinsey,TEN,WR,1686.7,1691.8,7.0,0.9,14.0,0,0,,,,,0,,False
22622,22622,Racey McMath,TEN,WR,1133.5,976.9,7.0,12.7,13.9,0,0,,,,,0,,False
23867,23867,Armani Rogers,WAS,TE,1167.6,929.3,14.0,15.3,13.8,0,0,,,,,0,,False
19865,19865,James Washington,NO,WR,1553.9,1376.9,11.0,0.0,13.7,0,0,,,,,0,,False
23470,23470,Trestan Ebner,CHI,RB,730.2,765.9,13.0,12.2,13.7,0,0,,,,,0,,False
14855,14855,Matt Barkley,BUF,QB,1344.6,1296.9,13.0,0.0,13.7,0,0,,,,,0,,False
19304,19304,Pharaoh Brown,IND,TE,1237.4,1562.4,11.0,19.9,13.7,0,0,,,,,0,,False
22119,22119,Charlie Woerner,SF,TE,1154.0,1106.3,9.0,0.0,13.6,0,0,,,,,0,,False
24431,24431,Camerun Peoples,CAR,RB,553.2,934.4,7.0,0.0,13.6,0,0,,,,,0,,False
20134,20134,Kevin Rader,TEN,TE,1521.6,1344.6,7.0,0.0,13.5,0,0,,,,,0,,False
19850,19850,Mason Rudolph,PIT,QB,1673.1,1521.6,6.0,0.0,13.5,0,0,,,,,0,,False
22591,22591,Dez Fitzpatrick,PIT,WR,1164.2,1147.1,6.0,0.0,13.5,0,0,,,,,0,,False
19064,19064,Trent Taylor,CIN,WR,1577.8,1111.4,7.0,16.5,13.5,0,0,,,,,0,,False
22620,22620,Mike Strachan,IND,WR,643.4,1700.3,11.0,10.0,13.5,0,0,,,,,0,,False
23090,23090,C.J. Saunders,CAR,WR,1169.3,1320.8,7.0,3.2,13.5,0,0,,,,,0,,False
19165,19165,Johnny Mundt,MIN,TE,1581.2,1434.8,13.0,34.0,13.4,0,0,,,,,0,,False
24175,24175,Max Duggan,LAC,QB,634.8,970.1,5.0,0.0,13.4,0,0,,,,,0,,False
22594,22594,Frank Darby,ATL,WR,1005.9,1244.2,11.0,4.3,13.3,0,0,,,,,0,,False
22547,22547,Ronnie Rivers,LAR,RB,835.7,1019.5,10.0,14.5,13.2,0,0,,,,,0,,False
23230,23230,Dorian Thompson-Robinson,CLE,QB,597.4,941.2,5.0,0.0,13.1,0,0,,,,,0,,False
22498,22498,Feleipe Franks,ATL,TE,886.7,1283.3,11.0,0.0,13.0,0,0,,,,,0,,False
23477,23477,Skylar Thompson,MIA,QB,847.6,1145.4,10.0,29.7,12.8,0,0,,,,,0,,False
23468,23468,Michael Woods II,CLE,WR,793.1,825.5,5.0,11.6,12.7,0,0,,,,,0,,False
23966,23966,Lance McCutcheon,LAR,WR,861.2,731.9,10.0,0.0,12.5,0,0,,,,,0,,False
20684,20684,Malik Turner,IND,WR,1662.9,1526.7,11.0,0.0,12.4,0,0,,,,,0,,False
23084,23084,Shane Zylstra,DET,TE,1685.0,1688.4,9.0,51.1,12.4,0,0,,,,,0,,False
23467,23467,Jalen Moreno-Cropper,DAL,WR,662.1,854.4,7.0,0.0,12.3,0,0,,,,,0,,False
21815,21815,Sam Ehlinger,IND,QB,1106.3,1089.3,11.0,60.6,12.2,0,0,,,,,0,,False
23486,23486,Grant Calcaterra,PHI,TE,1108.0,1026.3,10.0,13.8,12.1,0,0,,,,,0,,False
22477,22477,Dominique Dafney,TB,TE,1126.7,1036.5,5.0,9.8,12.1,0,0,,,,,0,,False
22604,22604,Tylan Wallace,BAL,WR,723.4,772.7,13.0,9.6,12.0,0,0,,,,,0,,False
24199,24199,Bryce Ford-Wheaton,NYG,WR,563.4,925.9,13.0,0.0,12.0,0,0,,,,,0,,False
24068,24068,KaVontae Turpin,DAL,WR,1479.0,997.4,7.0,-2.4,11.8,0,0,,,,,0,,False
21764,21764,Jason Huntley,IND,RB,1063.8,1274.8,11.0,14.8,11.8,0,0,,,,,0,,False
20977,20977,Trevon Wesco,TEN,TE,1022.9,1254.4,7.0,13.3,11.8,0,0,,,,,0,,False
22555,22555,Jermar Jefferson,DET,RB,607.6,803.3,9.0,0.0,11.8,0,0,,,,,0,,False
21295,21295,Nsimba Webster,CHI,WR,1676.5,1514.8,13.0,4.1,11.7,0,0,,,,,0,,False
21037,21037,Miles Boykin,PIT,WR,958.2,1213.5,6.0,3.2,11.7,0,0,,,,,0,,False
20957,20957,Tommy Sweeney,NYG,TE,1548.8,1370.1,13.0,2.0,11.6,0,0,,,,,0,,False
22925,22925,Avery Williams,ATL,RB,1181.2,1159.1,11.0,35.7,11.6,0,0,,,,,0,,False
23604,23604,Montrell Washington,DEN,WR,828.9,662.1,9.0,3.5,11.6,0,0,,,,,0,,False
22892,22892,Tim Jones,JAX,WR,869.7,740.4,9.0,8.7,11.4,0,0,,,,,0,,False
23840,23840,Kevin Austin Jr.,JAX,WR,592.3,999.1,9.0,0.0,11.3,0,0,,,,,0,,False
23737,23737,Tanner Conner,MIA,TE,1080.8,1053.5,10.0,0.0,11.3,0,0,,,,,0,,False
20900,20900,Qadree Ollison,JAX,RB,1661.2,1388.8,9.0,0.0,11.3,0,0,,,,,0,,False
21072,21072,Keelan Doss,LAC,WR,1668.0,1378.6,5.0,0.0,11.2,0,0,,,,,0,,False
20191,20191,Godwin Igwebuike,ATL,RB,1593.1,1472.2,11.0,2.0,10.9,0,0,,,,,0,,False
19075,19075,Mason Schreck,HOU,TE,1218.6,1550.5,7.0,1.7,10.8,0,0,,,,,0,,False
23488,23488,Curtis Hodges,WAS,TE,1074.0,1075.7,14.0,0.0,10.8,0,0,,,,,0,,False
23004,23004,Adam Prentice,NO,RB,1136.9,1171.0,11.0,5.2,10.8,0,0,,,,,0,,False
18104,18104,Nate Sudfeld,DET,QB,1281.6,1516.5,9.0,-0.7,10.8,0,0,,,,,0,,False
21531,21531,Chris Myarick,NYG,RB,1370.1,1431.4,13.0,21.3,10.7,0,0,,,,,0,,False
19981,19981,Daurice Fountain,CHI,WR,1664.6,1211.8,13.0,0.0,10.7,0,0,,,,,0,,False
20703,20703,John Wolford,TB,QB,1559.0,1359.9,5.0,25.2,10.7,0,0,,,,,0,,False
21724,21724,Easop Winston Jr.,SEA,WR,1102.9,1087.6,5.0,1.4,10.5,0,0,,,,,0,,False
19626,19626,Dare Ogunbowale,HOU,RB,1249.3,1312.2,7.0,48.8,10.5,0,0,,,,,0,,False
21723,21723,James Proche II,BAL,WR,1456.9,1400.7,13.0,12.2,10.5,0,0,,,,,0,,False
21781,21781,Sean McKeon,DAL,TE,1034.8,1307.1,7.0,3.2,10.4,0,0,,,,,0,,False
23249,23249,Jake Haener,NO,QB,837.4,767.6,11.0,0.0,10.3,0,0,,57.0,,,0,,False
22635,22635,Jalen Camp,HOU,WR,1012.7,1249.3,7.0,2.0,10.3,0,0,,,,,0,,False
6489,6489,Josh Johnson,BAL,QB,1393.9,1310.5,13.0,2.0,10.3,0,0,,,,,0,,False
23052,23052,Nate McCrary,GB,RB,1691.8,1477.3,6.0,-0.2,10.2,0,0,,,,,0,,False
7651,7651,Matthew Slater,NE,WR,1383.7,1242.5,11.0,0.0,10.2,0,0,,,,,0,,False
24293,24293,Antoine Green,DET,WR,619.5,1002.5,9.0,0.0,10.2,0,0,,,,,0,,False
22678,22678,Jake Funk,IND,RB,1055.2,1186.3,11.0,0.0,10.1,0,0,,,,,0,,False
24397,24397,Jalen Brooks,DAL,WR,1683.3,1695.2,7.0,0.0,10.1,0,0,,,,,0,,False
22608,22608,Seth Williams,JAX,WR,566.8,915.7,9.0,9.8,10.0,0,0,,,,,0,,False
23650,23650,Lucas Krull,NO,TE,539.5,965.0,11.0,0.0,9.7,0,0,,,,,0,,False
21310,21310,Khari Blasingame,CHI,RB,1555.6,1361.6,13.0,0.0,9.7,0,0,,,,,0,,False
24076,24076,Josh Ali,ATL,WR,738.7,805.0,11.0,0.0,9.5,0,0,,,,,0,,False
21825,21825,Spencer Brown,CAR,RB,820.4,658.7,7.0,15.4,9.1,0,0,,,,,0,,False
22973,22973,Austin Trammell,LAR,WR,868.0,752.3,10.0,3.8,8.9,0,0,,,,,0,,False
18118,18118,Brandon Allen,SF,QB,1300.3,1628.8,9.0,2.3,8.7,0,0,,,,,0,,False
20071,20071,Keith Kirkwood,NO,WR,1622.0,1101.2,11.0,5.2,8.6,0,0,,,,,0,,False
21800,21800,Mitchell Wilcox,CIN,TE,897.0,1121.6,7.0,33.9,8.6,0,0,,,,,0,,False
22615,22615,Kawaan Baker,NO,WR,1097.8,1068.9,11.0,0.0,8.5,0,0,,,,,0,,False
21796,21796,Noah Togiai,ARI,TE,910.6,1234.0,14.0,0.0,8.5,0,0,,,,,0,,False
21158,21158,Matt Sokol,NE,TE,1666.3,1518.2,11.0,0.0,8.5,0,0,,,,,0,,False
16903,16903,MyCole Pruitt,ATL,TE,1337.8,1650.9,11.0,66.4,8.4,0,0,,,,,0,,False
21808,21808,Dalton Keene,HOU,TE,1145.4,1021.2,7.0,4.6,8.3,0,0,,,,,0,,False
22407,22407,Tyler Mabry,SEA,TE,914.0,1196.5,5.0,11.4,8.1,0,0,,,,,0,,False
23685,23685,James McCourt,JAX,K,965.0,1113.1,9.0,0.0,7.8,0,0,,,,,0,,False
23183,23183,Matt Corral,CAR,QB,781.2,847.6,7.0,0.0,7.6,0,0,,,,,0,,False
21100,21100,Jakob Johnson,LV,RB,1412.7,1460.3,13.0,2.9,7.2,0,0,,,,,0,,False
24079,24079,Lucas Havrisik,IND,K,934.4,834.0,11.0,0.0,7.0,0,0,,,,,0,,False
23662,23662,Jake Tonges,CHI,TE,762.5,791.4,13.0,0.0,6.6,0,0,,,,,0,,False
19410,19410,Ricky Seals-Jones,IND,TE,1599.9,1465.4,11.0,66.5,6.6,0,0,,,,,0,,False
23341,23341,Tyler Goodson,GB,RB,663.8,840.8,6.0,0.0,6.0,0,0,,,,,0,,False
24345,24345,Jason Brownlee,NYJ,WR,1525.0,1693.5,7.0,0.0,5.5,0,0,,,,,0,,False
18019,18019,Nick Vannett,HOU,TE,1319.0,1618.6,7.0,15.9,5.4,0,0,,,,,0,,False
